ano,id_municipio,quantidade_vinculos_ativos,cnae_2,cep
2023,4314902,1,56112,90030003
2023,4314902,1,56112,91130700
2023,4314902,1,56112,90160000
2023,4314902,1,56112,90250020
2023,4314902,1,56112,90430030
2023,4314902,1,56112,91310000
2023,4314902,1,56112,90810080
2023,4314902,1,56112,90570050
2023,4314902,1,56112,91750340
2023,4314902,1,56201,91180001
2023,4314902,1,56201,90810080
2023,4314902,1,56201,90470040
2023,4314902,1,49302,90450030
2023,4314902,1,49302,91770620
2023,4314902,1,49302,90200041
2023,4314902,1,49302,91910001
2023,4314902,1,49302,91420526
2023,4314902,1,49302,91160400
2023,4314902,1,49302,91215070
2023,4314902,1,49302,91750200
2023,4314902,1,66223,90630080
2023,4314902,1,66223,90230002
2023,4314902,1,66223,90010001
2023,4314902,1,66223,90010210
2023,4314902,1,66223,90820140
2023,4314902,1,66223,90560004
2023,4314902,1,66223,90550141
2023,4314902,1,66223,91751520
2023,4314902,1,66223,90020100
2023,4314902,1,66223,90430091
2023,4314902,1,41107,90440050
2023,4314902,1,68102,90160080
2023,4314902,1,41107,90010190
2023,4314902,1,68102,91030270
2023,4314902,1,41107,90050003
2023,4314902,1,41107,90660300
2023,4314902,1,41107,91787220
2023,4314902,1,68102,90560020
2023,4314902,1,68102,90220011
2023,4314902,1,68102,91760230
2023,4314902,1,41107,91050350
2023,4314902,1,41107,90450120
2023,4314902,1,68102,90470100
2023,4314902,1,41107,91740830
2023,4314902,1,68102,91781409
2023,4314902,1,41107,90470280
2023,4314902,1,41107,91350280
2023,4314902,1,41107,90650090
2023,4314902,1,68102,90470130
2023,4314902,1,68102,90480003
2023,4314902,1,68102,91330180
2023,4314902,1,68102,90450001
2023,4314902,1,68102,90540030
2023,4314902,1,68218,90880481
2023,4314902,1,68218,91340000
2023,4314902,1,68218,90480000
2023,4314902,1,68218,90620130
2023,4314902,1,68218,90510003
2023,4314902,1,68218,90040190
2023,4314902,1,81117,91260530
2023,4314902,1,81117,90850250
2023,4314902,1,68218,90450070
2023,4314902,1,81117,91793280
2023,4314902,1,81117,91450270
2023,4314902,1,81117,91430210
2023,4314902,1,68226,90480003
2023,4314902,1,81117,91751831
2023,4314902,1,81125,91370110
2023,4314902,1,81125,90540070
2023,4314902,1,81125,90430131
2023,4314902,1,81125,90690300
2023,4314902,1,81125,90150090
2023,4314902,1,81125,90620110
2023,4314902,1,81125,90570010
2023,4314902,1,81125,90450171
2023,4314902,1,81125,91920450
2023,4314902,1,81125,91920130
2023,4314902,1,81125,90035002
2023,4314902,1,81125,90240004
2023,4314902,1,81125,90010281
2023,4314902,1,81125,90540000
2023,4314902,1,81125,90050170
2023,4314902,1,81125,91350000
2023,4314902,1,81125,90570060
2023,4314902,1,81125,90690420
2023,4314902,1,81125,90640160
2023,4314902,1,81125,90410002
2023,4314902,1,81125,91420000
2023,4314902,1,81125,90450170
2023,4314902,1,81125,90510002
2023,4314902,1,81125,90050101
2023,4314902,1,81125,90010280
2023,4314902,1,81125,90040340
2023,4314902,1,81125,90040180
2023,4314902,1,81125,90620110
2023,4314902,1,81125,90150101
2023,4314902,1,81125,90440003
2023,4314902,1,81125,90220011
2023,4314902,1,81125,90820170
2023,4314902,1,81125,90420110
2023,4314902,1,81125,90020000
2023,4314902,1,81125,90670100
2023,4314902,1,81125,90240542
2023,4314902,1,81125,90450140
2023,4314902,1,81125,90440003
2023,4314902,1,81125,90570001
2023,4314902,1,81125,91760630
2023,4314902,1,81125,91040220
2023,4314902,1,81125,90640003
2023,4314902,1,81125,90440001
2023,4314902,1,81125,90050000
2023,4314902,1,81125,91140310
2023,4314902,1,81125,90050101
2023,4314902,1,81125,90440050
2023,4314902,1,81125,91920530
2023,4314902,1,81125,90460000
2023,4314902,1,81125,90470000
2023,4314902,1,81125,90010321
2023,4314902,1,81125,90460130
2023,4314902,1,81125,90460040
2023,4314902,1,81125,90460001
2023,4314902,1,81125,90470230
2023,4314902,1,81125,90130150
2023,4314902,1,81125,90690340
2023,4314902,1,81125,90220011
2023,4314902,1,81125,90250210
2023,4314902,1,81125,90520002
2023,4314902,1,81125,91040050
2023,4314902,1,81125,90010210
2023,4314902,1,81125,90670020
2023,4314902,1,81125,91350090
2023,4314902,1,81125,90850150
2023,4314902,1,81125,90150101
2023,4314902,1,81125,90660070
2023,4314902,1,81125,90440090
2023,4314902,1,81125,90050360
2023,4314902,1,81125,90450210
2023,4314902,1,81125,90450050
2023,4314902,1,81125,90850050
2023,4314902,1,81125,90690060
2023,4314902,1,81125,90040310
2023,4314902,1,81125,90130101
2023,4314902,1,81125,90040192
2023,4314902,1,81125,91420530
2023,4314902,1,81125,90470340
2023,4314902,1,81125,90040310
2023,4314902,1,81125,90520002
2023,4314902,1,81125,91910630
2023,4314902,1,81125,90050230
2023,4314902,1,81125,90470300
2023,4314902,1,81125,90570060
2023,4314902,1,81125,90540100
2023,4314902,1,81125,90035091
2023,4314902,1,81125,90040180
2023,4314902,1,81125,90010460
2023,4314902,1,81125,91040010
2023,4314902,1,81125,90430060
2023,4314902,1,81125,91550000
2023,4314902,1,81125,90470140
2023,4314902,1,81125,91310003
2023,4314902,1,81125,90480001
2023,4314902,1,81125,90540000
2023,4314902,1,81125,90035210
2023,4314902,1,81125,91900050
2023,4314902,1,81125,90040200
2023,4314902,1,81125,90520080
2023,4314902,1,81125,90001970
2023,4314902,1,81125,90570090
2023,4314902,1,81125,90010080
2023,4314902,1,81125,90850250
2023,4314902,1,81125,90470450
2023,4314902,1,81125,91150180
2023,4314902,1,81125,90510000
2023,4314902,1,81125,90520270
2023,4314902,1,81125,91020030
2023,4314902,1,81125,90150005
2023,4314902,1,81125,90520300
2023,4314902,1,81125,90430090
2023,4314902,1,81125,91030270
2023,4314902,1,81125,90035050
2023,4314902,1,81125,90670030
2023,4314902,1,81125,90620170
2023,4314902,1,81125,90520002
2023,4314902,1,81125,90450090
2023,4314902,1,81125,90460060
2023,4314902,1,81125,90430080
2023,4314902,1,81125,90010312
2023,4314902,1,81125,90450210
2023,4314902,1,81125,90040270
2023,4314902,1,81125,90670160
2023,4314902,1,81125,90670140
2023,4314902,1,81125,91110460
2023,4314902,1,81125,90110020
2023,4314902,1,81125,91110010
2023,4314902,1,81125,90430060
2023,4314902,1,81125,90560001
2023,4314902,1,81125,90460110
2023,4314902,1,81125,90460080
2023,4314902,1,81125,91225180
2023,4314902,1,81125,90420010
2023,4314902,1,81125,90640003
2023,4314902,1,81125,90460110
2023,4314902,1,81125,90220170
2023,4314902,1,81125,90540110
2023,4314902,1,81125,90460070
2023,4314902,1,81125,90630080
2023,4314902,1,81125,90450090
2023,4314902,1,81125,90670130
2023,4314902,1,81125,90035191
2023,4314902,1,81125,91330190
2023,4314902,1,81125,90035072
2023,4314902,1,81125,90470340
2023,4314902,1,81125,90460080
2023,4314902,1,81125,90540140
2023,4314902,1,81125,91910630
2023,4314902,1,81125,90690240
2023,4314902,1,81125,91920520
2023,4314902,1,81125,90030150
2023,4314902,1,81125,90520620
2023,4314902,1,81125,90560002
2023,4314902,1,81125,90110020
2023,4314902,1,81125,90035076
2023,4314902,1,81125,90850130
2023,4314902,1,81125,91210290
2023,4314902,1,81125,90010380
2023,4314902,1,81125,91330320
2023,4314902,1,81125,90540041
2023,4314902,1,81125,90160090
2023,4314902,1,81125,90030130
2023,4314902,1,81125,90035002
2023,4314902,1,81125,90440050
2023,4314902,1,81125,90430091
2023,4314902,1,81125,91910030
2023,4314902,1,81125,90460040
2023,4314902,1,81125,90001970
2023,4314902,1,81125,90010283
2023,4314902,1,81125,90440011
2023,4314902,1,81125,90420121
2023,4314902,1,81125,90850250
2023,4314902,1,81125,90570000
2023,4314902,1,81125,90420140
2023,4314902,1,81125,90470150
2023,4314902,1,81125,90440002
2023,4314902,1,81125,90030170
2023,4314902,1,81125,90510002
2023,4314902,1,81125,90690430
2023,4314902,1,81125,90630000
2023,4314902,1,81125,90460070
2023,4314902,1,81125,90690430
2023,4314902,1,81125,90035150
2023,4314902,1,81125,90010080
2023,4314902,1,81125,90440140
2023,4314902,1,81125,90810240
2023,4314902,1,81125,90035075
2023,4314902,1,81125,90470140
2023,4314902,1,81125,91720090
2023,4314902,1,81125,90630000
2023,4314902,1,81125,90560002
2023,4314902,1,81125,90460001
2023,4314902,1,81125,90670120
2023,4314902,1,81125,90040200
2023,4314902,1,81125,90440150
2023,4314902,1,81125,90040191
2023,4314902,1,81125,90670080
2023,4314902,1,81125,91130470
2023,4314902,1,81125,90550080
2023,4314902,1,81125,90130001
2023,4314902,1,81125,90050140
2023,4314902,1,81125,90130100
2023,4314902,1,81125,90035141
2023,4314902,1,81125,91450060
2023,4314902,1,81125,90570060
2023,4314902,1,81125,90460150
2023,4314902,1,81125,90450090
2023,4314902,1,81125,90040010
2023,4314902,1,81125,90820001
2023,4314902,1,81125,90810150
2023,4314902,1,81125,91330280
2023,4314902,1,81125,90035140
2023,4314902,1,81125,90450231
2023,4314902,1,81125,90010281
2023,4314902,1,81125,90440001
2023,4314902,1,81125,90010280
2023,4314902,1,81125,90040371
2023,4314902,1,81125,90220190
2023,4314902,1,81125,90010321
2023,4314902,1,81125,90010283
2023,4314902,1,81125,90470020
2023,4314902,1,81125,90610010
2023,4314902,1,81125,90420000
2023,4314902,1,81125,90470300
2023,4314902,1,81125,90470150
2023,4314902,1,81125,90040191
2023,4314902,1,81125,90160240
2023,4314902,1,81125,91920520
2023,4314902,1,81125,91050260
2023,4314902,1,81125,90670130
2023,4314902,1,81125,90690370
2023,4314902,1,81125,90690340
2023,4314902,1,81125,90150005
2023,4314902,1,81125,90570110
2023,4314902,1,81125,91900270
2023,4314902,1,81125,90630000
2023,4314902,1,81125,91040030
2023,4314902,1,81125,90030130
2023,4314902,1,81125,90640190
2023,4314902,1,81125,90050101
2023,4314902,1,81125,90450040
2023,4314902,1,81125,90010000
2023,4314902,1,81125,90470170
2023,4314902,1,81125,90480201
2023,4314902,1,81125,90560000
2023,4314902,1,81125,90035201
2023,4314902,1,81125,90470040
2023,4314902,1,81125,90020160
2023,4314902,1,81125,91360070
2023,4314902,1,81125,90670150
2023,4314902,1,81125,91910530
2023,4314902,1,81125,90540130
2023,4314902,1,81125,90035141
2023,4314902,1,81125,91330560
2023,4314902,1,81125,90670000
2023,4314902,1,81125,90050102
2023,4314902,1,81125,90440190
2023,4314902,1,81125,90150000
2023,4314902,1,81125,90050020
2023,4314902,1,81125,90610000
2023,4314902,1,81125,91900121
2023,4314902,1,81125,90560004
2023,4314902,1,81125,90620230
2023,4314902,1,81125,90480030
2023,4314902,1,81125,90540110
2023,4314902,1,81125,91920540
2023,4314902,1,81125,90670002
2023,4314902,1,81125,90420030
2023,4314902,1,81125,90470100
2023,4314902,1,81125,90440000
2023,4314902,1,81125,90630080
2023,4314902,1,81125,90220010
2023,4314902,1,81125,90450140
2023,4314902,1,81125,90630080
2023,4314902,1,81125,90450210
2023,4314902,1,81125,90035072
2023,4314902,1,81125,91130040
2023,4314902,1,81125,91750000
2023,4314902,1,81125,90680040
2023,4314902,1,81125,90110160
2023,4314902,1,81125,90040193
2023,4314902,1,81125,90450040
2023,4314902,1,81125,90420041
2023,4314902,1,81125,91050160
2023,4314902,1,81125,90430180
2023,4314902,1,81125,90550150
2023,4314902,1,81125,90050110
2023,4314902,1,81125,90470100
2023,4314902,1,81125,90690070
2023,4314902,1,81125,90850000
2023,4314902,1,81125,90035120
2023,4314902,1,81125,90460100
2023,4314902,1,81125,90450020
2023,4314902,1,81125,90460040
2023,4314902,1,81125,90035070
2023,4314902,1,81125,90050103
2023,4314902,1,81125,91330290
2023,4314902,1,81125,90570010
2023,4314902,1,81125,90460001
2023,4314902,1,81125,90450230
2023,4314902,1,81125,90010360
2023,4314902,1,81125,90460040
2023,4314902,1,81125,90470480
2023,4314902,1,81125,91410080
2023,4314902,1,81125,91360170
2023,4314902,1,81125,90640003
2023,4314902,1,81125,90420000
2023,4314902,1,81125,91410150
2023,4314902,1,81125,90040130
2023,4314902,1,81125,90010312
2023,4314902,1,81125,90440002
2023,4314902,1,81125,90460040
2023,4314902,1,81125,90035121
2023,4314902,1,81125,90440150
2023,4314902,1,81125,90450050
2023,4314902,1,81125,90690425
2023,4314902,1,81125,91040410
2023,4314902,1,81125,90560040
2023,4314902,1,81125,90440051
2023,4314902,1,81125,90010320
2023,4314902,1,81125,90470040
2023,4314902,1,81125,90010280
2023,4314902,1,81125,90620110
2023,4314902,1,81125,90035201
2023,4314902,1,81125,90670140
2023,4314902,1,81125,90470050
2023,4314902,1,62091,90570060
2023,4314902,1,69117,91530000
2023,4314902,1,69117,90010001
2023,4314902,1,69117,90020122
2023,4314902,1,69117,90020171
2023,4314902,1,69117,90110150
2023,4314902,1,69117,90850120
2023,4314902,1,69117,90430091
2023,4314902,1,69117,90110000
2023,4314902,1,69117,91140000
2023,4314902,1,69117,90040193
2023,4314902,1,69117,90020004
2023,4314902,1,69117,91350280
2023,4314902,1,69117,90035076
2023,4314902,1,69117,91180001
2023,4314902,1,69117,90110150
2023,4314902,1,69117,90570020
2023,4314902,1,69117,90020008
2023,4314902,1,69117,90110290
2023,4314902,1,69117,91330000
2023,4314902,1,69117,90010000
2023,4314902,1,69117,90160090
2023,4314902,1,69117,90020090
2023,4314902,1,69117,90510001
2023,4314902,1,69117,90480000
2023,4314902,1,69117,90630080
2023,4314902,1,69117,91330390
2023,4314902,1,69117,90110000
2023,4314902,1,69117,90540140
2023,4314902,1,69117,90150005
2023,4314902,1,69117,91350300
2023,4314902,1,69117,90160090
2023,4314902,1,69117,91787070
2023,4314902,1,69117,90480030
2023,4314902,1,69117,90470430
2023,4314902,1,69117,90810240
2023,4314902,1,69117,90470430
2023,4314902,1,69117,90150002
2023,4314902,1,69117,90020080
2023,4314902,1,69117,90010190
2023,4314902,1,69117,90520002
2023,4314902,1,69117,90020020
2023,4314902,1,69117,90480004
2023,4314902,1,69117,90480000
2023,4314902,1,69206,90035141
2023,4314902,1,69206,90230060
2023,4314902,1,69206,91010003
2023,4314902,1,69206,91220580
2023,4314902,1,69206,90450120
2023,4314902,1,69206,90130150
2023,4314902,1,69206,91110001
2023,4314902,1,69206,90410006
2023,4314902,1,69206,90150003
2023,4314902,1,69206,90230160
2023,4314902,1,69206,90035091
2023,4314902,1,69206,90040193
2023,4314902,1,69206,90030120
2023,4314902,1,69206,90020009
2023,4314902,1,69206,91450345
2023,4314902,1,69206,91260000
2023,4314902,1,64620,90570010
2023,4314902,1,64620,91787152
2023,4314902,1,64620,90470440
2023,4314902,1,74901,91920000
2023,4314902,1,70204,90420230
2023,4314902,1,70204,90480201
2023,4314902,1,70204,91720390
2023,4314902,1,70204,91540220
2023,4314902,1,70204,90470430
2023,4314902,1,70204,91330002
2023,4314902,1,70204,90050330
2023,4314902,1,70204,90010460
2023,4314902,1,70204,90690140
2023,4314902,1,70204,91220440
2023,4314902,1,70204,90160040
2023,4314902,1,70204,91110340
2023,4314902,1,74901,90010300
2023,4314902,1,70204,91050340
2023,4314902,1,70204,90010321
2023,4314902,1,71197,90200295
2023,4314902,1,71197,91030320
2023,4314902,1,71120,90680270
2023,4314902,1,71120,90570040
2023,4314902,1,71197,91330630
2023,4314902,1,71120,90540120
2023,4314902,1,71111,90550090
2023,4314902,1,71120,90150101
2023,4314902,1,71197,91420632
2023,4314902,1,71120,91050340
2023,4314902,1,71111,90010460
2023,4314902,1,71111,90450030
2023,4314902,1,71111,90690140
2023,4314902,1,71120,90570000
2023,4314902,1,71120,91380350
2023,4314902,1,71111,90440150
2023,4314902,1,71111,90040180
2023,4314902,1,73114,90220020
2023,4314902,1,73190,90110180
2023,4314902,1,73114,90010190
2023,4314902,1,73114,90690430
2023,4314902,1,73190,91130370
2023,4314902,1,73190,90010282
2023,4314902,1,73114,90570020
2023,4314902,1,73190,90550070
2023,4314902,1,73114,90420160
2023,4314902,1,82300,91740000
2023,4314902,1,82202,90250000
2023,4314902,1,82199,90690140
2023,4314902,1,82911,91210125
2023,4314902,1,82199,90680410
2023,4314902,1,82113,90240511
2023,4314902,1,74901,91140000
2023,4314902,1,82997,90220110
2023,4314902,1,82199,91110000
2023,4314902,1,82113,90230160
2023,4314902,1,82199,90220006
2023,4314902,1,82199,90460130
2023,4314902,1,82113,90830200
2023,4314902,1,82911,90150003
2023,4314902,1,74901,91330000
2023,4314902,1,82199,91130480
2023,4314902,1,82300,90035090
2023,4314902,1,82202,90160007
2023,4314902,1,82199,90010210
2023,4314902,1,82199,90010140
2023,4314902,1,82113,90480000
2023,4314902,1,82997,91250210
2023,4314902,1,74102,90690140
2023,4314902,1,74901,91210120
2023,4314902,1,82300,91330001
2023,4314902,1,82911,91920530
2023,4314902,1,82113,91790790
2023,4314902,1,82199,91420530
2023,4314902,1,74901,91751831
2023,4314902,1,82199,91230450
2023,4314902,1,82113,90430181
2023,4314902,1,82199,91010007
2023,4314902,1,82113,90035077
2023,4314902,1,74901,91560000
2023,4314902,1,74901,90810080
2023,4314902,1,74901,90540001
2023,4314902,1,85996,90020080
2023,4314902,1,85996,91350110
2023,4314902,1,85996,90020151
2023,4314902,1,85996,90040371
2023,4314902,1,85996,90430090
2023,4314902,1,85996,91410470
2023,4314902,1,85996,90430020
2023,4314902,1,85929,90450071
2023,4314902,1,85996,90050100
2023,4314902,1,85996,90010350
2023,4314902,1,85937,90420001
2023,4314902,1,85996,90480180
2023,4314902,1,85996,91030330
2023,4314902,1,86305,90470130
2023,4314902,1,86305,90480004
2023,4314902,1,86305,90160240
2023,4314902,1,86305,90035002
2023,4314902,1,86305,90030141
2023,4314902,1,86305,90690270
2023,4314902,1,86305,90540001
2023,4314902,1,86305,90550110
2023,4314902,1,86305,91215000
2023,4314902,1,86305,90430061
2023,4314902,1,86305,90540131
2023,4314902,1,86305,90030140
2023,4314902,1,86305,90510002
2023,4314902,1,86305,90110270
2023,4314902,1,86305,90630010
2023,4314902,1,87123,91791305
2023,4314902,1,86305,90420150
2023,4314902,1,86305,90110270
2023,4314902,1,86305,91140001
2023,4314902,1,86305,91430800
2023,4314902,1,86305,90020013
2023,4314902,1,86305,90510001
2023,4314902,1,86305,90510002
2023,4314902,1,86305,90570080
2023,4314902,1,86305,90010210
2023,4314902,1,86305,90430001
2023,4314902,1,86305,90430030
2023,4314902,1,86305,91050000
2023,4314902,1,86305,90570020
2023,4314902,1,86305,90880480
2023,4314902,1,86305,90010140
2023,4314902,1,86305,90480000
2023,4314902,1,87123,91530590
2023,4314902,1,86305,90430091
2023,4314902,1,86305,90430091
2023,4314902,1,86305,90610000
2023,4314902,1,86305,90220021
2023,4314902,1,86305,90620130
2023,4314902,1,86305,91340020
2023,4314902,1,86305,90480002
2023,4314902,1,86305,90640002
2023,4314902,1,86305,90110270
2023,4314902,1,86305,91510120
2023,4314902,1,86305,91330000
2023,4314902,1,86305,90520001
2023,4314902,1,86305,90430010
2023,4314902,1,86305,90020171
2023,4314902,1,86305,90430001
2023,4314902,1,86305,90010210
2023,4314902,1,86305,90690310
2023,4314902,1,86305,90010140
2023,4314902,1,86305,90550143
2023,4314902,1,86305,90460210
2023,4314902,1,86305,90430150
2023,4314902,1,86305,90220231
2023,4314902,1,86305,91910630
2023,4314902,1,86305,90460210
2023,4314902,1,86305,90110270
2023,4314902,1,86305,90035076
2023,4314902,1,86305,90440050
2023,4314902,1,86305,91330370
2023,4314902,1,86305,90430001
2023,4314902,1,86305,91340140
2023,4314902,1,86305,90110270
2023,4314902,1,86305,90560005
2023,4314902,1,86305,90610000
2023,4314902,1,86305,90470340
2023,4314902,1,86305,90440011
2023,4314902,1,86305,90810080
2023,4314902,1,86305,90470000
2023,4314902,1,86305,91340020
2023,4314902,1,86305,90020011
2023,4314902,1,86305,90110270
2023,4314902,1,86305,90010321
2023,4314902,1,86305,91260000
2023,4314902,1,86305,90620210
2023,4314902,1,86305,90220230
2023,4314902,1,86305,90450070
2023,4314902,1,86305,90035077
2023,4314902,1,86305,90570001
